所在文件夹,文件名,文件大小(KB),文件夹总大小(KB),文件夹文件总数
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_191843.mp4,150944.75,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_192405.mp4,104258.64,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_192543.mp4,152447.96,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_192729.mp4,151207.3,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_193235.mp4,240039.96,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_193453.mp4,127992.14,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_193842.mp4,193486.72,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_194114.mp4,446655.99,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_195112.mp4,449375.17,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_204836.mp4,137894.81,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240518_205026.mp4,244497.32,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240519_085028.mp4,82636.88,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240520_144519.mp4,336835.2,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240520_144754.mp4,95560.46,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240520_202913.mp4,119087.35,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240520_203456.mp4,89564.64,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240520_203834.mp4,166402.65,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240520_220847.mp4,44749.05,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240522_021524.mp4,869684.29,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240522_124557.mp4,46512.66,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240522_124958.mp4,666038.32,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240522_125527.mp4,231298.1,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240522_125954.mp4,131746.88,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240523_001435.mp4,133355.93,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240523_224806.mp4,61492.31,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240523_224833.mp4,95083.86,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240523_224951.mp4,71473.14,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240523_225029.mp4,87701.46,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240524_234554.mp4,76080.35,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240524_234646.mp4,557634.42,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240526_111012.mp4,115586.08,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240526_111139.mp4,89820.04,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240526_181934.mp4,48711.37,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240527_082855.mp4,96682.77,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240527_082947.mp4,53452.87,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240527_213317.mp4,35956.39,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240528_194755.mp4,663727.7,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240528_195436.mp4,32925.58,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240528_195524.mp4,66775.33,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240531_211719.mp4,63607.51,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240602_203719.mp4,87669.55,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240602_203814.mp4,154524.64,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240602_204027.mp4,233390.9,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240602_204309.mp4,83887.63,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240602_204348.mp4,147628.54,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240603_230125.mp4,246269.95,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240603_230333.mp4,152023.96,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240603_230511.mp4,37883.69,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240603_230556.mp4,218862.92,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240604_080026.mp4,104491.69,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240604_080123.mp4,33398.27,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240604_080358.mp4,40390.65,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240604_080456.mp4,80541.74,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240604_195723.mp4,51348.01,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240606_202720.mp4,113273.49,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240606_202810.mp4,144197.24,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240606_203640.mp4,126189.91,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240606_203746.mp4,104097.93,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_131803.mp4,77548.31,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_155512.mp4,625496.43,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_160022.mp4,99435.19,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_160137.mp4,29181.23,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_160201.mp4,119884.54,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_160607.mp4,38106.48,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_160755.mp4,50242.36,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_190432.mp4,119916.01,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240608_203227.mp4,109256.73,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_104917.mp4,127167.29,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_174643.mp4,57047.46,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_182551.mp4,116591.02,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_182718.mp4,136261.87,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_182844.mp4,210148.23,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_183023.mp4,153842.57,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_202734.mp4,62994.47,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_202914.mp4,60069.62,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_203013.mp4,179291.66,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240609_203134.mp4,145415.82,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240610_152805.mp4,153729.99,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240610_153046.mp4,115495.04,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240610_154250.mp4,139204.72,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240610_172506.mp4,310060.88,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240611_052033.mp4,230144.57,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240611_052218.mp4,123549.38,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240611_082322.mp4,111256.91,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240611_124035.mp4,87191.63,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240611_133646.mp4,216692.77,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240611_133846.mp4,209930.17,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240611_233558.mp4,39670.28,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240612_131606.mp4,122962.11,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240612_134356.mp4,82133.9,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_125945.mp4,253838.23,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_130137.mp4,114811.95,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_223058.mp4,49577.04,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_223148.mp4,239177.3,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_225257.mp4,804733.23,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_225926.mp4,229504.48,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_230349.mp4,109351.39,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_230604.mp4,142764.1,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_230750.mp4,399246.28,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_231150.mp4,106757.37,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240613_231239.mp4,559877.65,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240614_073444.mp4,45841.39,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240614_124318.mp4,348717.49,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240614_211400.mp4,120673.36,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_084311.mp4,24701.62,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_084431.mp4,339831.14,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_152122.mp4,164039.68,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_152749.mp4,215667.25,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_184844.mp4,96521.8,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_200654.mp4,129568.27,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_200827.mp4,81654.44,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_201135.mp4,137338.19,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_201443.mp4,81457.47,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_233822.mp4,149021.45,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_233929.mp4,173261.55,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_234154.mp4,202334.68,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_234328.mp4,143968.59,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240615_234435.mp4,539904.09,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240616_190542.mp4,482662.8,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240616_191212.mp4,247987.16,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240617_215826.mp4,77237.12,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240619_020138.mp4,94210.11,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240619_020223.mp4,48320.97,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240619_020409.mp4,606857.29,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240619_202333.mp4,193851.2,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240619_202515.mp4,91405.0,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240619_202556.mp4,328608.25,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240619_202903.mp4,105163.88,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240620_010221.mp4,134921.34,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240622_000644.mp4,123544.9,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240622_000741.mp4,109947.97,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240622_001438.mp4,266777.32,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240622_203315.mp4,125035.8,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240622_214852.mp4,47136.31,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240625_002904.mp4,158121.31,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240625_003107.mp4,103305.33,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240625_003244.mp4,60438.03,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240625_232909.mp4,522295.72,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240625_233338.mp4,29246.68,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240625_233409.mp4,146316.11,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240626_192332.mp4,290401.97,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240626_193434.mp4,706869.0,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240626_223917.mp4,53529.98,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240628_192053.mp4,70782.98,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240701_001111.mp4,98248.51,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240701_001317.mp4,90836.62,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240701_001459.mp4,34036.88,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240701_001557.mp4,46683.67,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240703_222514.mp4,22766.68,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240704_004730.mp4,197800.82,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240704_004856.mp4,72777.45,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240704_005351.mp4,219249.2,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240704_005522.mp4,137106.52,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240705_000258.mp4,245499.85,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240706_151804.mp4,289178.69,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240706_152247.mp4,92430.11,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240708_004746.mp4,90172.57,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240708_004833.mp4,82664.5,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240708_214525.mp4,170157.33,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240708_214813.mp4,161262.68,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240710_003017.mp4,55230.6,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240710_003106.mp4,153984.08,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240717_205956.mp4,44234.96,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240720_231402.mp4,112437.32,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240720_231735.mp4,101637.07,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240721_003824.mp4,61484.63,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240721_003852.mp4,89889.85,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240721_003934.mp4,78811.14,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240724_003931.mp4,147906.96,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240724_195001.mp4,68230.26,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240724_195127.mp4,53308.16,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240725_224204.mp4,31654.82,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240725_224228.mp4,30412.48,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240725_224357.mp4,219591.51,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240726_002039.mp4,207474.55,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240726_002329.mp4,219640.0,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240729_224159.mp4,151735.47,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240729_224606.mp4,81261.4,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240729_224645.mp4,61650.82,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240729_224725.mp4,167050.48,96319145.69,1657
H:\核心存储\档案馆\木耳 20240425-20251129,VID_20240731_010939.mp4,984001.21,96319145.69,1657
